SITE_CODE,MSMT_DATE,GWE,LATITUDE,LONGITUDE
336749N1179628W001,2021-09-22 12:00:00,4.36,33.6749,-117.963
336749N1179628W001,2021-09-21 12:00:00,4.31,33.6749,-117.963
336749N1179628W001,2021-09-20 12:00:00,4.32,33.6749,-117.963
336749N1179628W001,2021-09-19 12:00:00,4.18,33.6749,-117.963
336749N1179628W001,2021-09-18 12:00:00,3.97,33.6749,-117.963
336749N1179628W001,2021-09-17 12:00:00,3.83,33.6749,-117.963
336749N1179628W001,2021-09-16 12:00:00,3.67,33.6749,-117.963
336749N1179628W001,2021-09-15 18:00:00,3.22,33.6749,-117.963
336749N1179628W001,2021-09-14 12:00:00,2.99,33.6749,-117.963
336749N1179628W001,2021-09-13 12:00:00,3.12,33.6749,-117.963
336749N1179628W001,2021-09-12 00:00:00,3.03,33.6749,-117.963
336749N1179628W001,2021-09-11 00:00:00,2.92,33.6749,-117.963
336749N1179628W001,2021-09-10 00:00:00,2.71,33.6749,-117.963
336749N1179628W001,2021-09-09 00:00:00,2.56,33.6749,-117.963
336749N1179628W001,2021-09-08 00:00:00,2.46,33.6749,-117.963
336749N1179628W001,2021-09-07 00:00:00,2.24,33.6749,-117.963
336749N1179628W001,2021-09-06 12:00:00,1.7,33.6749,-117.963
336749N1179628W001,2021-09-05 18:00:00,1.14,33.6749,-117.963
336749N1179628W001,2021-09-04 18:00:00,0.03,33.6749,-117.963
336749N1179628W001,2021-09-03 18:00:00,-1.91,33.6749,-117.963
336749N1179628W001,2021-09-02 18:00:00,-4.22,33.6749,-117.963
336749N1179628W001,2021-09-01 15:38:00,-4.14,33.6749,-117.963
336766N1171379W001,2021-10-20 00:00:00,1352.96,33.6766,-117.138
336771N1171580W001,2021-10-20 00:00:00,1358.68,33.6771,-117.158
336781N1178263W001,2021-11-02 13:50:00,-71.76,33.6781,-117.826
336781N1178263W001,2021-09-01 12:50:00,-72.13,33.6781,-117.826
336786N1171546W001,2021-10-26 00:00:00,1360.01,33.6786,-117.155
336796N1171593W001,2021-10-26 00:00:00,1356.8,33.6796,-117.159
336798N1171617W001,2021-10-26 00:00:00,1364.98,33.6798,-117.162
336798N1177876W001,2021-10-21 11:46:00,85.29,33.6798,-117.788
336798N1177876W001,2021-09-23 12:20:00,85.5,33.6798,-117.788
336798N1177876W002,2021-10-21 11:37:00,-25.11,33.6798,-117.788
336798N1177876W002,2021-09-23 12:10:00,-8.18,33.6798,-117.788
336803N1171701W001,2021-10-20 00:00:00,1364.8,33.6801,-117.17
336805N1162350W001,2021-11-29 09:00:00,-126.83,33.6805,-116.235
336805N1162350W001,2021-09-27 09:00:00,-126.83,33.6805,-116.235
336807N1162533W001,2021-09-16 00:00:00,-95.282,33.6807,-116.253
336829N1173668W001,2021-11-15 12:00:00,979.28,33.6829,-117.367
336831N1179773W001,2021-10-18 11:48:00,-31.53,33.6831,-117.977
336831N1179773W001,2021-09-15 12:04:00,-46.05,33.6831,-117.977
336839N1171687W001,2021-10-20 00:00:00,1358.91,33.6837,-117.168
336854N1171582W001,2021-10-20 00:00:00,1353.91,33.6854,-117.158
336855N1171516W001,2021-10-20 00:00:00,1350.45,33.6855,-117.152
336859N1171457W001,2021-10-20 00:00:00,1347.83,33.6859,-117.146
336873N1162983W001,2021-09-03 00:00:00,-95.883,33.6874,-116.298
336875N1179148W001,2021-10-20 13:14:00,3.3,33.6875,-117.915
336875N1179148W001,2021-09-14 12:55:00,2.35,33.6875,-117.915
336909N1172184W001,2021-10-18 00:00:00,1388.12,33.6905,-117.217
336924N1171953W001,2021-10-12 00:00:00,1379.0,33.6924,-117.195
336924N1171956W001,2021-10-18 00:00:00,1384.01,33.6924,-117.196
336936N1172137W001,2021-10-18 00:00:00,1383.3,33.6938,-117.213
336950N1172063W001,2021-10-12 00:00:00,1383.0,33.695,-117.206
336950N1172093W001,2021-10-18 00:00:00,1386.5,33.695,-117.208
336961N1172176W001,2021-10-18 00:00:00,1387.17,33.6966,-117.216
336964N1172118W001,2021-10-18 00:00:00,1387.63,33.6966,-117.211
336986N1172073W001,2021-10-18 00:00:00,1378.93,33.6987,-117.206
337001N1161639W001,2021-10-01 00:00:00,-89.2,33.7001,-116.164
337031N1170432W001,2021-11-08 00:00:00,1456.79,33.7036,-117.042
337031N1170432W002,2021-11-08 00:00:00,1456.99,33.7036,-117.042
337031N1170432W003,2021-11-08 00:00:00,1457.39,33.7036,-117.042
337031N1170432W004,2021-11-08 00:00:00,1459.79,33.7036,-117.042
337031N1170432W005,2021-11-08 00:00:00,1459.99,33.7036,-117.042
337033N1170415W001,2021-11-16 00:00:00,1456.5,33.7033,-117.042
337046N1180143W001,2021-10-18 10:45:00,-4.96,33.7046,-118.014
337046N1180143W001,2021-09-15 09:59:00,-6.23,33.7046,-118.014
337046N1180143W002,2021-10-18 10:23:00,-42.5,33.7046,-118.014
337046N1180143W002,2021-09-15 09:43:00,-53.84,33.7046,-118.014
337047N1172032W001,2021-10-18 00:00:00,1379.71,33.7051,-117.202
337047N1172032W002,2021-10-18 00:00:00,1379.61,33.7051,-117.202
337047N1172032W003,2021-10-18 00:00:00,1381.81,33.7051,-117.202
337047N1172032W004,2021-10-18 00:00:00,1381.31,33.7051,-117.202
337071N1171276W001,2021-10-13 00:00:00,1442.23,33.7071,-117.128
337072N1171203W001,2021-10-15 00:00:00,1438.79,33.7072,-117.12
337072N1171228W001,2021-10-15 00:00:00,1442.25,33.7072,-117.123
337073N1170368W001,2021-11-08 00:00:00,1455.31,33.7073,-117.037
337078N1170367W001,2021-11-08 00:00:00,1454.87,33.7078,-117.037
337079N1169743W001,2021-11-03 00:00:00,1528.44,33.7079,-116.974
337089N1171199W001,2021-10-15 00:00:00,1437.82,33.7089,-117.12
337092N1170323W001,2021-11-08 00:00:00,1451.2,33.7092,-117.032
337101N1171283W001,2021-10-15 00:00:00,1442.75,33.7101,-117.128
337105N1178932W001,2021-11-03 13:40:00,-74.94,33.7105,-117.893
337105N1178932W001,2021-10-07 13:30:00,-77.56,33.7105,-117.893
337105N1178932W001,2021-10-04 12:35:00,-79.09,33.7105,-117.893
337105N1178932W001,2021-09-08 14:29:00,-95.74,33.7105,-117.893
337105N1178932W001,2021-09-01 13:40:00,-93.7,33.7105,-117.893
337105N1178932W002,2021-11-03 13:40:00,-76.4,33.7105,-117.893
337105N1178932W002,2021-10-07 13:30:00,-84.64,33.7105,-117.893
337105N1178932W002,2021-10-04 12:46:00,-88.94,33.7105,-117.893
337105N1178932W002,2021-09-08 14:29:00,-83.34,33.7105,-117.893
337105N1178932W002,2021-09-01 13:40:00,-88.24,33.7105,-117.893
337113N1163847W001,2021-10-21 00:00:00,-14.7,33.7113,-116.385
337120N1171204W001,2021-10-15 00:00:00,1440.23,33.712,-117.12
337136N1171251W001,2021-10-15 00:00:00,1443.78,33.7139,-117.125
337136N1171276W001,2021-10-15 00:00:00,1446.32,33.7137,-117.128
337148N1177696W001,2021-10-21 13:03:00,95.01,33.7148,-117.77
337148N1177696W001,2021-09-23 13:31:00,95.01,33.7148,-117.77
337148N1177696W002,2021-10-21 12:54:00,29.25,33.7148,-117.77
337148N1177696W002,2021-09-23 13:20:00,30.58,33.7148,-117.77
337148N1177696W003,2021-10-21 12:37:00,-12.91,33.7148,-117.77
337148N1177696W003,2021-09-23 13:02:00,-11.2,33.7148,-117.77
337150N1171357W001,2021-10-18 00:00:00,1443.0,33.7143,-117.135
337165N1168887W001,2021-11-05 00:00:00,1584.67,33.7165,-116.889
337175N1170142W001,2021-11-16 00:00:00,1383.0,33.7175,-117.014
337198N1169085W001,2021-11-10 00:00:00,1754.48,33.7198,-116.908
337202N1170730W001,2021-11-08 00:00:00,1456.2,33.7202,-117.073
337210N1162143W001,2021-09-09 00:00:00,-86.32799999999997,33.7211,-116.214
337216N1178318W001,2021-10-21 10:37:00,49.93,33.7216,-117.832
337216N1178318W001,2021-09-23 10:48:00,50.39,33.7216,-117.832
337216N1178318W002,2021-10-21 10:25:00,-70.5,33.7216,-117.832
337216N1178318W002,2021-09-23 10:36:00,-72.92,33.7216,-117.832
337216N1178318W003,2021-10-21 10:12:00,-57.94,33.7216,-117.832
337216N1178318W003,2021-09-23 10:22:00,-57.83,33.7216,-117.832
337217N1170731W001,2021-11-08 00:00:00,1457.4,33.7217,-117.073
337217N1170731W002,2021-11-08 00:00:00,1455.66,33.7217,-117.073
337220N1168936W001,2021-11-05 00:00:00,1574.54,33.722,-116.894
337220N1168999W001,2021-11-05 00:00:00,1535.13,33.7219,-116.9
337220N1168999W002,2021-11-29 00:00:00,1536.09,33.722,-116.9
337222N1170733W001,2021-11-08 00:00:00,1449.02,33.7222,-117.073
337226N1168937W001,2021-11-18 00:00:00,1627.14,33.7225,-116.887
337233N1179421W001,2021-10-19 07:55:00,-33.27,33.7233,-117.942
337233N1179421W001,2021-09-20 08:00:00,-33.48,33.7233,-117.942
337233N1179421W002,2021-10-19 08:56:00,30.29,33.7233,-117.942
337233N1179421W002,2021-09-20 08:54:00,29.16,33.7233,-117.942
337233N1179421W003,2021-10-19 08:32:00,-45.98,33.7233,-117.942
337233N1179421W003,2021-09-20 08:33:00,-53.65,33.7233,-117.942
337281N1171465W001,2021-10-13 00:00:00,1437.34,33.7281,-117.145
337294N1169108W001,2021-11-17 00:00:00,1440.67,33.7294,-116.911
337295N1168919W001,2021-11-18 00:00:00,1474.93,33.7295,-116.892
337295N1170251W001,2021-11-17 00:00:00,1408.1,33.7294,-117.024
337295N1180593W001,2021-11-03 12:08:00,-7.68,33.7295,-118.059
337295N1180593W001,2021-10-20 12:21:00,-7.5,33.7295,-118.059
337296N1168761W001,2021-11-05 00:00:00,1955.2,33.7296,-116.876
337302N1171990W001,2021-10-13 00:00:00,1366.13,33.7302,-117.199
337304N1168898W001,2021-11-05 00:00:00,1688.24,33.7304,-116.89
337314N1169151W001,2021-11-03 00:00:00,1419.89,33.7314,-116.915
337314N1170076W001,2021-11-15 00:00:00,1352.4,33.7314,-117.008
337315N1169009W002,2021-11-12 00:00:00,1470.31,33.7315,-116.901
337334N1170002W001,2021-11-15 00:00:00,1338.6,33.7334,-117.0
337339N1169805W001,2021-11-10 00:00:00,1324.12,33.7339,-116.98
337345N1162245W001,2021-11-29 09:00:00,-79.92,33.7345,-116.225
337345N1162245W001,2021-09-27 09:00:00,-79.92,33.7345,-116.225
337349N1169151W001,2021-11-03 00:00:00,1393.56,33.7349,-116.915
337355N1171979W001,2021-10-12 00:00:00,1362.77,33.7355,-117.198
337371N1161883W001,2021-11-29 09:00:00,-114.25,33.7371,-116.188
337371N1161883W001,2021-09-27 09:00:00,-117.25,33.7371,-116.188
337374N1179933W001,2021-10-18 08:57:00,26.49,33.7374,-117.993
337374N1179933W001,2021-09-15 09:01:00,25.38,33.7374,-117.993
337374N1179933W002,2021-10-18 08:07:00,-29.54,33.7374,-117.993
337374N1179933W002,2021-09-15 08:15:00,-27.34,33.7374,-117.993
337374N1179933W003,2021-10-18 08:33:00,-49.55,33.7374,-117.993
337374N1179933W003,2021-09-15 08:35:00,-55.31,33.7374,-117.993
337382N1168958W001,2021-11-15 00:00:00,1535.85,33.7382,-116.896
337400N1163608W001,2021-10-21 00:00:00,-13.571,33.74,-116.361
337419N1168398W001,2021-11-03 00:00:00,1904.17,33.7419,-116.84
337420N1174270W001,2021-11-10 12:00:00,1131.0,33.742,-117.427
337423N1171832W001,2021-10-18 00:00:00,1364.11,33.7423,-117.183
337426N1171832W001,2021-10-12 00:00:00,1359.0,33.7426,-117.183
337429N1171367W001,2021-10-18 00:00:00,1458.51,33.7429,-117.137
337429N1171494W001,2021-10-18 00:00:00,1448.71,33.7429,-117.149
337430N1174260W001,2021-11-10 12:00:00,1129.0,33.743,-117.426
337430N1174270W001,2021-11-10 12:00:00,1127.63,33.743,-117.427
337430N1174280W001,2021-11-10 12:00:00,1123.7,33.743,-117.428
337437N1170068W001,2021-11-10 00:00:00,1335.56,33.7437,-117.007
337450N1174320W001,2021-11-10 12:00:00,1123.33,33.745,-117.432
337451N1168957W001,2021-11-29 00:00:00,1462.82,33.7451,-116.896
337470N1162733W001,2021-09-03 00:00:00,-68.399,33.747,-116.273
337473N1171789W001,2021-10-13 00:00:00,1363.55,33.7473,-117.179
337486N1162163W001,2021-11-29 09:00:00,-107.17,33.7486,-116.216
337505N1171980W001,2021-10-15 00:00:00,1369.5,33.7505,-117.198
337506N1171899W001,2021-10-15 00:00:00,1362.47,33.7506,-117.19
337506N1172029W001,2021-10-15 00:00:00,1368.82,33.7506,-117.202
337509N1162336W001,2021-11-29 09:00:00,-101.33,33.7509,-116.234
337509N1162336W001,2021-09-27 09:00:00,-106.33,33.7509,-116.234
337510N1169682W001,2021-11-15 00:00:00,1570.69,33.751,-116.968
337510N1169682W002,2021-11-15 00:00:00,1318.49,33.751,-116.968
337510N1169682W003,2021-11-15 00:00:00,1318.99,33.751,-116.968
337510N1169682W004,2021-11-15 00:00:00,1355.79,33.751,-116.968
337517N1169762W001,2021-11-10 00:00:00,1321.13,33.7517,-116.976
337520N1174450W001,2021-11-18 10:30:00,1106.5,33.751999999999995,-117.445
337520N1174460W001,2021-11-18 12:00:00,1088.08,33.751999999999995,-117.446
337523N1164096W001,2021-10-19 00:00:00,25.874,33.7524,-116.41
337525N1179058W001,2021-10-14 12:24:00,50.73,33.7525,-117.906
337525N1179058W001,2021-09-14 10:59:00,50.24,33.7525,-117.906
337525N1179058W002,2021-10-14 11:38:00,-31.98,33.7525,-117.906
337525N1179058W002,2021-09-14 10:07:00,-32.32,33.7525,-117.906
337525N1179058W003,2021-10-14 12:03:00,-39.68,33.7525,-117.906
337525N1179058W003,2021-09-14 10:36:00,-53.55,33.7525,-117.906
337542N1169706W001,2021-11-10 00:00:00,1323.13,33.7542,-116.971
337543N1171908W001,2021-10-27 00:00:00,1362.37,33.7543,-117.191
337554N1162164W001,2021-11-29 09:00:00,-81.17,33.7554,-116.216
337554N1162164W001,2021-09-27 09:00:00,-81.17,33.7554,-116.216
337556N1169894W001,2021-11-10 00:00:00,1324.38,33.7556,-116.989
337574N1169698W001,2021-11-10 00:00:00,1318.48,33.7574,-116.97
337578N1171898W001,2021-10-13 00:00:00,1370.68,33.7579,-117.189
337581N1171760W001,2021-10-13 00:00:00,1364.63,33.7581,-117.176
337581N1171807W001,2021-10-11 00:00:00,1358.0,33.7581,-117.181
337586N1169933W001,2021-11-15 00:00:00,1331.0,33.7586,-116.993
337591N1180435W001,2021-10-19 10:33:00,9.77,33.7591,-118.043
337591N1180435W001,2021-09-20 10:36:00,9.73,33.7591,-118.043
337591N1180435W002,2021-10-19 10:15:00,-52.59,33.7591,-118.043
337591N1180435W002,2021-09-20 10:16:00,-57.36,33.7591,-118.043
337591N1180435W003,2021-10-19 10:01:00,-32.59,33.7591,-118.043
337591N1180435W003,2021-09-20 10:01:00,-30.8,33.7591,-118.043
337597N1171759W001,2021-10-13 00:00:00,1364.09,33.7597,-117.176
337611N1172043W001,2021-10-15 00:00:00,1369.43,33.761,-117.202
337634N1171815W001,2021-10-13 00:00:00,1360.42,33.7633,-117.18
337646N1178432W001,2021-10-20 08:32:00,60.99,33.7646,-117.843
337646N1178432W001,2021-09-16 08:30:00,61.43,33.7646,-117.843
337646N1178432W002,2021-10-20 07:48:00,-29.96,33.7646,-117.843
337646N1178432W002,2021-09-16 07:49:00,-29.03,33.7646,-117.843
337646N1178432W003,2021-10-20 08:12:00,2.71,33.7646,-117.843
337646N1178432W003,2021-09-16 08:14:00,1.57,33.7646,-117.843
337649N1169067W001,2021-11-02 00:00:00,1580.2,33.7649,-116.907
337650N1171850W001,2021-10-12 00:00:00,1377.7,33.765,-117.185
337650N1171866W001,2021-10-12 00:00:00,1374.6,33.765,-117.187
337655N1161755W001,2021-11-29 09:00:00,88.75,33.7655,-116.175
337655N1161755W001,2021-09-27 09:00:00,89.75,33.7655,-116.175
337657N1169175W001,2021-11-02 00:00:00,1120.1,33.7657,-116.918
337693N1161737W001,2021-11-29 09:00:00,135.33,33.7693,-116.174
337693N1161737W001,2021-09-27 09:00:00,135.33,33.7693,-116.174
337700N1171812W001,2021-10-12 00:00:00,1354.05,33.77,-117.18
337709N1171909W001,2021-10-12 00:00:00,1348.71,33.7707,-117.191
337730N1169400W001,2021-11-02 00:00:00,1115.72,33.773,-116.94
337731N1163848W001,2021-10-28 00:00:00,-79.656,33.7732,-116.385
337733N1163308W001,2021-10-13 00:00:00,-27.766,33.7733,-116.331
337734N1171990W001,2021-10-12 00:00:00,1369.17,33.7733,-117.199
337748N1169760W001,2021-11-23 00:00:00,1360.8,33.7748,-116.976
337778N1165347W001,2021-10-12 00:00:00,236.3,33.7778,-116.535
337779N1179480W001,2021-10-25 11:03:00,53.0,33.7779,-117.948
337779N1179480W001,2021-09-21 11:01:00,52.7,33.7779,-117.948
337779N1179480W002,2021-10-25 10:10:00,-18.87,33.7779,-117.948
337779N1179480W002,2021-09-21 09:48:00,-20.21,33.7779,-117.948
337779N1179480W003,2021-10-25 10:37:00,-19.42,33.7779,-117.948
337779N1179480W003,2021-09-21 10:22:00,-26.29,33.7779,-117.948
337802N1169483W001,2021-11-16 00:00:00,1159.78,33.7802,-116.948
337810N1174740W001,2021-11-19 12:00:00,992.5,33.781,-117.474
337817N1164312W001,2021-10-14 00:00:00,83.68,33.7817,-116.431
337823N1182677W001,2021-09-21 10:44:00,-19.43,33.7823,-118.268
337823N1182677W002,2021-09-21 10:53:00,-0.22,33.7823,-118.268
337828N1172093W001,2021-10-12 00:00:00,1369.53,33.783,-117.209
337850N1164647W001,2021-09-28 00:00:00,136.11,33.785,-116.465
337850N1171648W001,2021-10-12 00:00:00,1348.71,33.785,-117.165
337853N1172081W001,2021-10-12 00:00:00,1373.35,33.7853,-117.208
337875N1171704W001,2021-10-12 00:00:00,1349.41,33.7875,-117.17
337876N1171646W001,2021-10-07 00:00:00,1348.0,33.7876,-117.165
337905N1171620W001,2021-10-12 00:00:00,1349.8,33.7905,-117.162
337910N1178268W001,2021-10-20 10:51:00,45.49,33.791,-117.827
337910N1178268W001,2021-09-16 10:58:00,46.49,33.791,-117.827
337931N1171704W001,2021-10-12 00:00:00,1347.73,33.7933,-117.169
337941N1164705W001,2021-10-12 00:00:00,145.87,33.7942,-116.471
337945N1169420W001,2021-11-09 00:00:00,1361.34,33.7945,-116.942
337959N1180672W001,2021-10-19 12:53:00,14.17,33.7959,-118.067
337959N1180672W001,2021-09-20 12:31:00,14.24,33.7959,-118.067
337959N1180672W002,2021-10-19 11:33:00,-40.78,33.7959,-118.067
337959N1180672W002,2021-09-20 11:39:00,-39.27,33.7959,-118.067
337959N1180672W003,2021-10-19 12:00:00,-38.43,33.7959,-118.067
337959N1180672W003,2021-09-20 12:08:00,-39.36,33.7959,-118.067
337963N1170066W001,2021-11-23 00:00:00,1334.53,33.7963,-117.007
337966N1169500W001,2021-11-09 00:00:00,1227.65,33.7966,-116.95
337980N1164880W001,2021-10-15 00:00:00,174.878,33.798,-116.488
337981N1171695W001,2021-10-12 00:00:00,1347.71,33.7988,-117.168
337991N1171565W001,2021-10-12 00:00:00,1329.05,33.7991,-117.156
337995N1178787W001,2021-10-14 10:28:00,76.64,33.7995,-117.879
337995N1178787W001,2021-09-13 11:35:00,77.35,33.7995,-117.879
337995N1178787W002,2021-10-14 09:49:00,51.28,33.7995,-117.879
337995N1178787W002,2021-09-13 10:55:00,53.71,33.7995,-117.879
337995N1178787W003,2021-10-14 10:10:00,47.51,33.7995,-117.879
337995N1178787W003,2021-09-13 11:16:00,48.47,33.7995,-117.879
338002N1170122W001,2021-11-22 00:00:00,1331.82,33.8002,-117.012
338005N1169456W001,2021-11-09 00:00:00,1353.34,33.8005,-116.946
338007N1171526W001,2021-10-07 00:00:00,1274.0,33.8007,-117.153
338009N1174983W001,2021-11-19 12:00:00,875.7,33.8009,-117.498
338010N1171518W001,2021-10-12 00:00:00,1321.16,33.801,-117.152
338010N1174983W001,2021-11-19 12:00:00,863.9,33.801,-117.498
338016N1171590W001,2021-10-07 00:00:00,1327.0,33.8016,-117.159
338023N1174981W001,2021-11-19 12:00:00,845.8,33.8023,-117.498
338030N1169489W001,2021-11-03 00:00:00,1333.43,33.803000000000004,-116.949
338046N1169954W001,2021-11-12 00:00:00,1159.02,33.8046,-116.995
338047N1178086W001,2021-09-16 13:27:00,185.6,33.8047,-117.809
338047N1178086W002,2021-09-16 13:16:00,70.31,33.8047,-117.809
338048N1170093W001,2021-11-23 00:00:00,1180.68,33.8048,-117.009
338077N1170305W002,2021-11-15 00:00:00,1282.18,33.8077,-117.03
338086N1163878W001,2021-10-19 00:00:00,43.832,33.8087,-116.388
338090N1165286W001,2021-09-28 00:00:00,227.148,33.809,-116.529
338100N1170339W001,2021-11-03 00:00:00,1282.5,33.81,-117.034
338104N1181492W001,2021-09-14 10:39:00,-104.09,33.8104,-118.149
338104N1181492W002,2021-09-14 10:42:00,-37.53,33.8104,-118.149
338106N1165436W001,2021-10-12 00:00:00,239.74,33.8106,-116.544
338118N1170168W001,2021-11-23 00:00:00,1254.55,33.8118,-117.017
338130N1170341W001,2021-11-30 00:00:00,1269.8,33.813,-117.034
338140N1172264W001,2021-10-27 00:00:00,1392.06,33.814,-117.226
338149N1172263W001,2021-10-27 00:00:00,1394.4,33.8149,-117.226
338158N1171434W001,2021-10-21 00:00:00,1286.42,33.8158,-117.143
338168N1164813W001,2021-09-28 00:00:00,188.251,33.8168,-116.481
338178N1169852W001,2021-11-30 00:00:00,1248.41,33.8178,-116.985
338181N1170332W001,2021-11-30 00:00:00,1260.42,33.8181,-117.033
338192N1164415W001,2021-10-12 00:00:00,142.306,33.8192,-116.442
338192N1169808W001,2021-11-30 00:00:00,1190.56,33.8192,-116.981
338195N1163903W001,2021-10-05 00:00:00,57.793,33.8195,-116.39
338197N1170347W001,2021-11-30 00:00:00,1253.8,33.8197,-117.035
338205N1180164W001,2021-10-22 10:55:00,37.44,33.8205,-118.016
338205N1180164W001,2021-09-22 11:01:00,37.37,33.8205,-118.016
338205N1180164W002,2021-10-22 09:52:00,-28.66,33.8205,-118.016
338205N1180164W002,2021-09-22 09:58:00,-29.09,33.8205,-118.016
338205N1180164W003,2021-10-22 10:39:00,-9.19,33.8205,-118.016
338205N1180164W003,2021-09-22 10:45:00,-10.71,33.8205,-118.016
338219N1172264W001,2021-10-13 00:00:00,1392.61,33.8219,-117.226
338227N1175072W001,2021-11-03 12:00:00,777.2,33.8227,-117.507
338227N1175073W001,2021-11-03 12:00:00,766.1,33.8227,-117.507
338229N1179374W001,2021-09-10 08:24:00,61.17,33.8229,-117.937
338229N1179374W002,2021-09-10 07:39:00,30.33,33.8229,-117.937
338229N1179374W003,2021-09-10 08:08:00,14.09,33.8229,-117.937
338239N1169832W001,2021-11-09 00:00:00,1385.75,33.8239,-116.983
338242N1170092W001,2021-11-30 00:00:00,1308.7,33.8242,-117.009
338244N1170073W001,2021-11-30 00:00:00,1273.84,33.8244,-117.007
338259N1170318W001,2021-11-18 00:00:00,1266.53,33.8259,-117.032
338263N1170072W001,2021-11-30 00:00:00,1267.67,33.8263,-117.007
338270N1175100W001,2021-11-18 12:00:00,746.45,33.827,-117.51
338276N1170182W001,2021-11-23 00:00:00,1178.21,33.8276,-117.018
338280N1175100W001,2021-11-18 12:00:00,744.5,33.828,-117.51
338291N1170443W001,2021-11-30 00:00:00,1227.03,33.8291,-117.044
338292N1171277W001,2021-10-07 00:00:00,1262.71,33.8292,-117.128
338293N1171308W001,2021-10-13 00:00:00,1278.13,33.8293,-117.131
338294N1171249W001,2021-10-07 00:00:00,1258.65,33.8294,-117.125
338299N1171998W001,2021-10-13 00:00:00,1416.47,33.8299,-117.2
338301N1165244W001,2021-09-28 00:00:00,251.977,33.8302,-116.524
338301N1171993W001,2021-10-13 00:00:00,1415.96,33.8301,-117.199
338311N1170264W001,2021-11-17 00:00:00,1165.89,33.8311,-117.026
